Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
contig_10828,2340,333145,0.0202764561977517,6755,MAG_1797,chromosome,p_Elusimicrobiota,c_Elusimicrobia,o_Elusimicrobiales,f_Elusimicrobiaceae,g_UBA1174,s_UBA1174 sp900556855
contig_10833,7523,745655,0.0099080674038261,7388,MAG_615,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10834,7923,780385,0.0120197082209422,9380,MAG_1392,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10839,13996,1422465,0.0035754834038095,5086,MAG_615,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10840,14309,1435835,0.0119038747488395,17092,MAG_1392,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10842,11474,1178707,0.0027284134225044,3216,MAG_1392,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10843,16899,1764502,0.0063536340565213,11211,MAG_615,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10844,8761,902315,0.0101594232612779,9167,MAG_1393,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_10846,2864,289510,0.0303201961935684,8778,MAG_615,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
contig_10855,438,31827,0.3478178904703554,11070,MAG_1055,unclassified,p_,c_,o_,f_,g_,s_
contig_10857,443,53251,0.1060261779121518,5646,MAG_722,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
contig_10864,686,142322,0.049718244544062,7076,MAG_1301,unclassified,p_,c_,o_,f_,g_,s_
contig_10867,255,29150,0.2670325900514579,7784,contig_10867,unclassified,p_,c_,o_,f_,g_,s_
contig_1087,752,54356,0.2488593715505188,13527,contig_1087,unclassified,p_,c_,o_,f_,g_,s_
contig_10870,598,56287,0.2094089221312203,11787,MAG_1811,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_,s_
contig_10871,366,33526,0.2799618206764899,9386,MAG_1810,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_,s_
contig_10873,1251,161305,0.0722110287963795,11648,MAG_124,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_10875,743,68102,0.2550732724442747,17371,MAG_3,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_10876,8338,807289,0.0228418819035066,18440,MAG_214,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_UBA2882,s_UBA2882 sp017626095
contig_10879,35013,2931648,0.0046410755997991,13606,MAG_1674,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_Victivallaceae,g_RGIG5270,s_
contig_10881,3075,150601,0.062124421484585,9356,MAG_797,unclassified,p_,c_,o_,f_,g_,s_
contig_10882,1249,85351,0.0515401108364284,4399,MAG_1777,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA7702,f_UBA7702,g_UBA7702,s_
contig_10890,1532,187421,0.0488899322914721,9163,MAG_1699,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG622,s_SIG622 sp015065225
contig_10895,306,26793,0.3356846937632964,8994,MAG_12,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Mediterraneibacter_A,s_
contig_109,3152,353492,0.036546795967094,12919,MAG_1527,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG806,s_
contig_10908,607,77675,0.1243514644351464,9659,MAG_161,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Anaerotignaceae,g_HGM11808,s_
contig_10909,196,22097,0.6429832103905507,14208,MAG_105,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_10912,471,64210,0.1698645070861236,10907,MAG_68,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_10913,1491,148910,0.0190719226378349,2840,MAG_226,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Acetatifactor,s_Acetatifactor sp015057005
contig_10914,2903,288196,0.0441435689600133,12722,MAG_714,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_10915,101,15388,0.7659214972706004,11786,contig_10915,unclassified,p_,c_,o_,f_,g_,s_
contig_10919,11291,1226950,0.0128807204857573,15804,MAG_1785,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_UMGS1668 sp018110905
contig_10922,1148,147519,0.1036612233000494,15292,MAG_1429,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_HGM12789,s_
contig_10923,111,14731,0.3935238612449935,5797,MAG_379,unclassified,p_,c_,o_,f_,g_,s_
contig_10924,821,90983,0.0909620478550938,8276,MAG_391,chromosome,p_Firmicutes,c_Bacilli,o_RF39,f_UBA660,g_Aphodocola,s_
contig_10925,322,40844,0.4060571932229948,16585,MAG_573,unclassified,p_,c_,o_,f_,g_,s_
contig_10927,338,41927,0.4373792544183938,18338,MAG_97,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_10929,355,45878,0.1315009372684075,6033,MAG_173,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_10931,471,67109,0.0496505684781474,3332,MAG_16,unclassified,p_,c_,o_,f_,g_,s_
contig_10932,302,53925,0.1317756142790913,7106,MAG_328,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_SIG471,s_SIG471 sp015068285
contig_10933,1425,217357,0.0782905542494605,17017,MAG_1457,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_UBA1259,s_
contig_10945,804,104109,0.0316014945874035,3290,MAG_272,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA4068,g_RGIG3155,s_
contig_10949,348,31141,0.3739122057737388,11644,MAG_1555,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis
contig_10953,266,42354,0.1119374793407942,4741,MAG_1452,unclassified,p_,c_,o_,f_,g_,s_
contig_10966,6669,818111,0.0075319852685026,6162,MAG_781,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG3013,s_
contig_10969,191,22355,0.4121673003802281,9214,MAG_565,unclassified,p_,c_,o_,f_,g_,s_
contig_1097,27575,3608307,0.0027802512369374,10032,MAG_1520,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_10972,285,58960,0.1558853459972863,9191,MAG_277,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_10975,4817,496594,0.0124870618654272,6201,MAG_173,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_1098,10613,1373622,0.0055604817045737,7638,MAG_1821,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_11004,184,57085,0.1983007795392835,11320,MAG_1817,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_11007,504,159208,0.0658446811718004,10483,MAG_103,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_11008_v,1059,49637,0.2130265729193948,10574,contig_11008_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_1101,404,49025,0.105721570627231,5183,MAG_1360,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_11011,655,65791,0.1353072608715478,8902,MAG_177,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp015067765
contig_11016,311,48744,0.2847940259313967,13882,MAG_380,unclassified,p_,c_,o_,f_,g_,s_
contig_11022_v,2689,240302,0.0327421328162062,7868,contig_11022_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_11028,5137,384244,0.0310193522865679,11919,MAG_1279,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_SIG77,s_
contig_11034,752,54415,0.2504824037489663,13630,MAG_1671,unclassified,p_,c_,o_,f_,g_,s_
contig_11036,663,84371,0.1433193869931611,12092,MAG_725,unclassified,p_,c_,o_,f_,g_,s_
contig_11039,1088,127187,0.0650223686383042,8270,MAG_134,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_11041,518,60601,0.2149139453144337,13024,MAG_890,unclassified,p_,c_,o_,f_,g_,s_
contig_1105,11823,1187228,0.0048364762286603,5742,MAG_702,unclassified,p_,c_,o_,f_,g_,s_
contig_11050,4558,614855,0.0256548291873693,15774,MAG_872,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
contig_11052,432,60823,0.202242572710981,12301,MAG_591,unclassified,p_,c_,o_,f_,g_,s_
contig_11055,411,51071,0.1170527305124238,5978,MAG_182,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_11059,709,68577,0.1774064190617845,12166,MAG_1503,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_
contig_11067,2120,316332,0.02938684673065,9296,MAG_1839,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_11070,3602,441906,0.0423347951826859,18708,MAG_33,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_,s_
contig_11074,996,120107,0.0787880806281066,9463,MAG_1683,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_CAG-448,s_
contig_11076,5869,394751,0.0254261547152508,10037,MAG_228,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RGIG3701,s_RGIG3701 sp017939795
contig_1108,3408,248886,0.0344977218485571,8586,MAG_1671,unclassified,p_,c_,o_,f_,g_,s_
contig_11080,13336,2419043,0.0010363602465933,2507,MAG_1032,unclassified,p_,c_,o_,f_,g_,s_
contig_11093,818,136072,0.078862660944206,10731,MAG_18,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_11103,334,32806,0.3061635066756081,10044,contig_11103,unclassified,p_,c_,o_,f_,g_,s_
contig_11113,548,31203,0.3148415216485594,9824,MAG_1650,unclassified,p_,c_,o_,f_,g_,s_
contig_11115,3876,397912,0.0189941494601821,7558,MAG_1562,chromosome,p_FirmicuteA,c_Clostridia,o_UMGS1883,f_UMGS1540,g_,s_
contig_11117,14620,1668456,0.0073007619020219,12181,MAG_1057,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1532,s_
contig_11120,228,31552,0.339978448275862,10727,MAG_274,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG806,s_RUG806 sp017625435
contig_11126,4612,345315,0.0242416344497053,8371,MAG_1695,unclassified,p_,c_,o_,f_,g_,s_
contig_11133,1212,174295,0.0687971542499784,11991,MAG_10,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Alloscillospira,s_
contig_11134,1063,109876,0.0888092031016782,9758,MAG_6,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_11137,780,78826,0.1942633141349301,15313,MAG_336,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_11139,1810,291627,0.0331553662726702,9669,MAG_18,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_11144,1920,347287,0.0462902440920621,16076,MAG_178,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_11150,7093,801945,0.0199390232497241,15990,MAG_235,unclassified,p_,c_,o_,f_,g_,s_
contig_11159,277,48662,0.2048826599810941,9970,MAG_1516,unclassified,p_,c_,o_,f_,g_,s_
contig_11164,655,67011,0.0713912641208159,4784,MAG_1459,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_11176,1253,186765,0.0689208363451396,12872,MAG_68,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_11177,1134,85235,0.0935531178506482,7974,MAG_350,chromosome,p_Proteobacteria,c_Alphaproteobacteria,o_RF32,f_UBA3637,g_RGIG4140,s_RGIG4140 sp017467335
contig_11185,582,97578,0.1127200803459796,10999,MAG_1679,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_11187,155,31859,0.0417464452744907,1330,contig_11187,unclassified,p_,c_,o_,f_,g_,s_
contig_11189,23,2478,4.199757869249395,10407,MAG_617,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG806,s_
contig_11190,1597,185193,0.0672919602792762,12462,MAG_617,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG806,s_
contig_11191,939,104236,0.0711270578303081,7414,MAG_102,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG806,s_
contig_11192,752,137788,0.0717624176270792,9888,MAG_724,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Desulfovibrio,s_Desulfovibrio sp900556755
contig_11194,15726,1198217,0.0096042703450209,11508,MAG_593,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_UBA5489,s_
contig_11199,531,53750,0.3001302325581395,16132,MAG_572,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
contig_11200,5149,350167,0.0342179588596298,11982,MAG_369,chromosome,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Longicatena,s_
contig_11204,1008,121514,0.0369669338512434,4492,MAG_227,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_11206,840,70629,0.2090925823670164,14768,MAG_345,unclassified,p_,c_,o_,f_,g_,s_
contig_11211,3122,503739,0.0268412809014191,13521,MAG_1493,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_RGIG4097,s_RGIG4097 sp017461985
contig_11212,8373,1398394,0.0134196800043478,18766,MAG_1493,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_RGIG4097,s_RGIG4097 sp017461985
contig_11214,675,68445,0.2121265249470377,14519,MAG_965,unclassified,p_,c_,o_,f_,g_,s_
contig_11216,545,85812,0.1905327926164172,16350,MAG_652,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_InstestinimonaA,s_InstestinimonaA gabonensis
contig_1122,959,101597,0.057354055729992,5827,MAG_223,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_11220,159,31097,0.3272662957841592,10177,MAG_50,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_UBA7173,s_UBA7173 sp900545955
contig_11221,1735,252026,0.0455191131073778,11472,MAG_1797,chromosome,p_Elusimicrobiota,c_Elusimicrobia,o_Elusimicrobiales,f_Elusimicrobiaceae,g_UBA1174,s_UBA1174 sp900556855
contig_11223,87,11340,0.3138447971781305,3559,contig_11223,unclassified,p_,c_,o_,f_,g_,s_
contig_11224,1642,342480,0.0136971501985517,4691,MAG_61,unclassified,p_,c_,o_,f_,g_,s_
contig_11231,1026,98176,0.067786424380704,6655,MAG_491,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_11245,777,99596,0.1347443672436644,13420,MAG_68,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_11248,1208,211207,0.0720856789784429,15225,MAG_1682,unclassified,p_,c_,o_,f_,g_,s_
contig_11255,2521,239238,0.067259381870773,16091,MAG_95,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Odoribacter,s_Odoribacter splanchnicus
contig_11258,10605,1106901,0.010438151198707,11554,MAG_1109,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasoniB
contig_11264,2015,124211,0.1319448358035923,16389,MAG_184,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-452,s_
contig_11267_v,385,22352,0.5341356478167502,11939,contig_11267_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_11268,2702,147188,0.0914069081718618,13454,MAG_264,chromosome,p_Firmicutes,c_Bacilli,o_RF39,f_UBA660,g_UMGS1613,s_
contig_11271,1825,234476,0.0414882546614578,9728,MAG_1487,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066935
contig_11273,684,94551,0.1077407959725439,10187,MAG_470,unclassified,p_,c_,o_,f_,g_,s_
contig_11277,1590,107373,0.1375764857086977,14772,MAG_334,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_UBA4644,s_
contig_11280,3114,402594,0.0154622274549546,6225,MAG_788,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_11281,4734,652573,0.0088848297431858,5798,MAG_1821,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_11285,1606,194497,0.0456408067990765,8877,MAG_109,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
contig_11287,609,82212,0.0900111905804505,7400,MAG_706,unclassified,p_,c_,o_,f_,g_,s_
contig_11288,554,65896,0.2302264173849702,15171,MAG_7,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_11289,975,131798,0.1359428822895643,17917,MAG_7,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_11295,3899,666839,0.0102813422730224,6856,MAG_421,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_
contig_11298,3986,1175496,0.0117388744836222,13799,MAG_302,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015062005
contig_11310,3996,584007,0.030888328393324,18039,MAG_616,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_UBA1206,s_UBA1206 sp000433115
contig_11317,165,23422,0.155793698232431,3649,MAG_129,chromosome,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_ZJ141,s_
contig_11320,1355,227792,0.022524935028447,5131,MAG_1721,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_11323,822,102411,0.0945308609426721,9681,contig_11323,unclassified,p_,c_,o_,f_,g_,s_
contig_11324,231,25516,0.4256544912995767,10861,contig_11324,unclassified,p_,c_,o_,f_,g_,s_
contig_11327,1755,192186,0.0458722279458441,8816,MAG_1140,unclassified,p_,c_,o_,f_,g_,s_
contig_11334,2494,583834,0.0125720667175943,7340,MAG_94,chromosome,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_,s_
contig_11348,555,69907,0.2018109774414579,14108,MAG_182,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_11354,544,87755,0.0517805253261922,4544,MAG_202,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_11370,2514,283773,0.0420441691069974,11931,MAG_777,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_UMGS1668 sp017847875
contig_11376,390,68166,0.1560455358976616,10637,MAG_63,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Intestinimonas,s_Intestinimonas butyriciproducens
contig_11384,13196,2214976,0.0035571491519546,7879,MAG_502,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_
contig_11395,2875,308976,0.0493080368701776,15235,MAG_777,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_UMGS1668 sp017847875
contig_11406,1551,132729,0.1144512502919482,15191,contig_11406,unclassified,p_,c_,o_,f_,g_,s_
contig_11411,646,148865,0.0706143149833742,10512,MAG_50,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_UBA7173,s_UBA7173 sp900545955
contig_11412,1057,113998,0.0399392971806522,4553,MAG_23,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_11428,347,32683,0.3050821528011504,9971,MAG_1482,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_11433,99,15258,0.9564818455891992,14594,contig_11433,unclassified,p_,c_,o_,f_,g_,s_
contig_11435,108,16830,0.5706476530005942,9604,contig_11435,unclassified,p_,c_,o_,f_,g_,s_
contig_11441,3709,599080,0.0176554049542632,10577,MAG_78,unclassified,p_,c_,o_,f_,g_,s_
contig_11443,4418,442954,0.0265625776039949,11766,MAG_30,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Bariatricus,s_
contig_11444,216,44035,0.1984330646076984,8738,contig_11444,unclassified,p_,c_,o_,f_,g_,s_
contig_11452,809,62313,0.2356009179464959,14681,MAG_344,unclassified,p_,c_,o_,f_,g_,s_
contig_11454,317,48292,0.2674148927358569,12914,MAG_449,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG3159,s_
contig_11459,1792,186483,0.0757441697098395,14125,MAG_82,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_11464,322,46246,0.2576006573541495,11913,MAG_513,unclassified,p_,c_,o_,f_,g_,s_
contig_11466,96,16581,0.7100295518967493,11773,MAG_830,unclassified,p_,c_,o_,f_,g_,s_
contig_11477,529,62644,0.1313134538024391,8226,MAG_191,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA941,g_,s_
contig_11478,533,29434,0.2840592512060882,8361,MAG_1612,unclassified,p_,c_,o_,f_,g_,s_
contig_11479,299,16404,0.1605705925384052,2634,MAG_1611,unclassified,p_,c_,o_,f_,g_,s_
contig_11480,895,63099,0.2224282476742896,14035,MAG_1611,unclassified,p_,c_,o_,f_,g_,s_
contig_11481,454,35294,0.2804159347197824,9897,MAG_1533,unclassified,p_,c_,o_,f_,g_,s_
contig_11482,498,45849,0.0995005343627996,4562,MAG_1574,unclassified,p_,c_,o_,f_,g_,s_
contig_11483,12749,1636310,0.002226350752608,3643,MAG_1181,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1484,s_
contig_11484,182,19744,0.4371961102106969,8632,MAG_1181,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1484,s_
contig_11487,20368,1285112,0.0030954500463772,3978,MAG_545,unclassified,p_,c_,o_,f_,g_,s_
